id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9911612,Room For Longterm Rent,11087865,Rooms Antwerpen,,Universiteitsbuurt,51.22614,4.41203,Private room,28,1,80,2019-09-08,1.76,7,73
9911713,Room near Mas Museum and Marina,11087865,Rooms Antwerpen,,Eilandje,51.22731,4.40983,Private room,34,1,221,2019-09-07,4.82,7,358
9911810,Room Near Mas Museum,11087865,Rooms Antwerpen,,Universiteitsbuurt,51.22531,4.40952,Private room,36,1,251,2019-09-07,5.50,7,354
9913124,Lux Loft in the heart of Historic Antwerp,50969699,Petra,,Historisch Centrum,51.22019,4.40334,Entire home/apt,159,2,147,2019-09-08,3.34,2,323
9920937,Charming appartment in trendy South,51002669,Sophie,,Zuid,51.20937,4.39018,Entire home/apt,75,1,9,2016-08-22,0.20,1,0
10004342,Cosy apartment close to the park,20834836,Frederik,,Nieuw - Kwartier West,51.18098,4.42446,Entire home/apt,45,3,6,2016-04-20,0.13,1,0
10015096,2 slpk appartement op toplocatie,51433236,Tinne,,Theaterbuurt-Meir,51.21225,4.40518,Entire home/apt,80,2,142,2019-09-02,3.23,1,154
10050755,Hofje- Oranje kamer (Historisch centrum),17189644,Irene,,Universiteitsbuurt,51.2246,4.41303,Private room,65,1,58,2019-09-08,1.27,2,341
10170353,101､Antwerp central station's charming apartment,52106350,Jackie,,Amandus - Atheneum,51.21851,4.42561,Entire home/apt,160,2,109,2019-08-25,2.50,5,163
10172878,Arty Penthouse Great View & Terrace,7980790,John,,Borgerhout Intra Muros Zuid,51.21007,4.43047,Entire home/apt,49,2,60,2019-09-16,1.45,1,266
10196951,Quiet stay in double room in the center of Antwerp,22962538,Roze,,Stuivenberg,51.22232,4.43674,Private room,25,1,17,2019-08-31,0.50,2,236
10220506,Great location by the river,27425148,Delphine,,Eilandje,51.23058,4.4044,Entire home/apt,120,2,20,2018-03-18,0.46,1,0
10286773,Beautiful apartment with a view,8757194,Vito,,Historisch Centrum,51.22479,4.4038,Entire home/apt,75,2,183,2019-09-15,4.12,1,192
10293949,Stadswoning bouwjaar 1939 met tuin.,52946133,Vera,,Merksem - Heide,51.25708,4.45322,Entire home/apt,70,1,0,,,1,0
10375108,Beautiful & welcoming apartment,5684460,Saskia,,Universiteitsbuurt,51.22198,4.40661,Private room,29,1,0,,,1,0
10411697,A apartment in the heart of antwerp,52381211,Lifen,,Amandus - Atheneum,51.21911,4.42406,Entire home/apt,159,2,39,2019-07-30,0.91,1,358
10422112,Light and unique penthouse,33632853,Jeroen,,Borgerhout Intra Muros Zuid,51.21559,4.42876,Entire home/apt,130,2,39,2019-08-23,1.31,1,356
10429341,Lovely quiet room close to centre !,7541216,Valérie,,Universiteitsbuurt,51.2213,4.41272,Private room,48,3,58,2019-08-30,1.30,1,347
10464942,Charming and spacious 3 floor house.,2544484,An,,Borgerhout Intra Muros Zuid,51.21131,4.43845,Entire home/apt,129,2,15,2019-06-01,0.35,1,0
10582792,House of Books for your summer,33481052,Anne,,Borgerhout Intra Muros Zuid,51.21426,4.4288,Private room,110,10,1,2019-01-03,0.11,5,0
10593542,Modern and cozy spacious loft,7716505,Thomas,,Dam,51.23126,4.42828,Entire home/apt,50,3,0,,,2,0
10604260,Historical City Antwerp.,10026319,Marc,,Universiteitsbuurt,51.22014,4.40545,Private room,60,1,195,2019-09-08,4.37,2,351
10693965,Antwerp center city,10026319,Marc,,Historisch Centrum,51.22203,4.40495,Private room,60,1,165,2019-09-15,3.79,2,345
10702272,Best view in Antwerp!,17745578,Olivier,,Eilandje,51.231,4.41345,Entire home/apt,150,2,61,2019-09-08,1.43,1,235
10741934,"Cosy, calm & bright with WiFi & free parking",49030048,Celine,,Harmonie,51.20753,4.40934,Entire home/apt,85,2,98,2019-08-13,2.55,1,263
10743570,Grand Loft in the heart of historic Antwerp,50969699,Petra,,Historisch Centrum,51.21939,4.40344,Entire home/apt,155,2,118,2019-09-08,3.65,2,301
10789077,Charming little loft/studio in trendy south-center,10396603,Veronica,,Brederode,51.20364,4.39854,Entire home/apt,40,2,2,2017-11-28,0.08,1,0
10790061,ANTWERP BEDS Or one Level of the House,4261413,Jackie,,Oud - Berchem,51.19504,4.41447,Shared room,39,1,7,2017-07-29,0.23,12,364
10797386,★Bright Apt★2 BDR★in the South★breakfast nearby★,55801902,Inge,,Zuid,51.20817,4.40014,Entire home/apt,160,400,13,2019-08-19,1.76,1,329
10845191,Cosy Studio Historic Centre,56170552,Ada & Wim,,Historisch Centrum,51.22237,4.4026,Private room,30,1,269,2019-09-16,6.08,1,135
10865022,Small Loft! Beautiful Panorama! Ideal for a couple,14336753,Bert,,Brederode,51.20287,4.39347,Entire home/apt,59,1,107,2019-08-31,2.41,5,205
10966196,Trendy Scandinavian type appartment,28580579,Christophe,,Zuid,51.21032,4.39953,Entire home/apt,68,1,0,,,1,0
11004345,Luxury flat FREE PARKING @ Antwerp Old Town + WiFi,43247005,Rebecca,,Historisch Centrum,51.21805,4.39979,Entire home/apt,60,1,12,2019-09-19,6.55,14,350
11007796,Hip flat @ Antwerp Old Town + fast WiFi,43247005,Rebecca,,Historisch Centrum,51.21813,4.40057,Entire home/apt,60,1,28,2019-09-07,0.74,14,331
11036503,Antwerpen apartment 1,57272728,Lahkim,,Centraal Station,51.21815,4.41903,Entire home/apt,85,1,29,2019-06-30,0.66,4,332
11054114,antwerpen apartment 2,57272728,Lahkim,,Centraal Station,51.21905,4.41799,Entire home/apt,81,1,19,2018-08-01,0.43,4,357
11054750,Cosy and light apartment in BoHo,20925202,Nouchka,,Borgerhout Intra Muros Noord,51.21683,4.43143,Entire home/apt,49,14,17,2016-10-17,0.39,1,42
11054989,antwerpen apartment 3,57272728,Lahkim,,Centraal Station,51.21801,4.41766,Entire home/apt,83,1,23,2019-07-09,0.52,4,338
11055119,antwerpen apartment 4,57272728,Lahkim,,Centraal Station,51.21769,4.4179,Entire home/apt,81,1,43,2019-09-11,0.98,4,342
11110396,"",41342418,Davinia,,Borgerhout Intra Muros Zuid,51.21377,4.44241,Entire home/apt,70,7,1,2016-04-04,0.02,2,0
11111703,New Appartement,57724118,Marc,,Borgerhout Intra Muros Zuid,51.21333,4.43093,Entire home/apt,72,5,12,2019-08-31,0.30,1,237
11114952,Spatious room in Southern Antwerp,36644257,Anton,,Sint-Andries,51.21291,4.39685,Private room,63,1,12,2017-12-10,0.29,1,0
11205171,NEW - lovely apartment - historic A,13255065,Nathalie & Gerhard,,Universiteitsbuurt,51.22202,4.40936,Entire home/apt,65,2,131,2019-09-16,3.00,1,58
11207576,"Light, spaced room 20 min. from the city centre",31168861,Monique,,Brederode,51.20255,4.39935,Private room,26,3,3,2019-01-15,0.08,2,88
11209398,Modern flat @ Antwerp hotspot!WI-FI,43247005,Rebecca,,Historisch Centrum,51.21894,4.4017,Entire home/apt,60,1,4,2019-08-25,2.00,14,328
11234792,Specious appt in the city center,58570541,Raïssa,,Historisch Centrum,51.22138,4.39954,Entire home/apt,89,2,38,2019-09-19,0.91,1,355
11270401,Comfy hideaway in Antwerp,7166076,Jelle & Lotte,,Amandus - Atheneum,51.22486,4.42097,Private room,42,2,62,2019-09-15,1.48,1,267
11288058,DOMIEN (gehele woning of kamer),57800268,D.,,Zuid,51.20843,4.39661,Private room,94,2,0,,,2,6
11320350,Apartment in historic center - 2nd,21926085,Vanessa,,Universiteitsbuurt,51.22139,4.40846,Entire home/apt,75,5,1,2016-12-16,0.03,3,274
11368546,Spacious room at cosy Zurenborg,59577107,Helena&Nordine,,Zurenborg,51.20873,4.43312,Private room,35,2,27,2016-10-09,0.64,1,0
11380092,Central Very quiet near University,34514505,Inneke,,Amandus - Atheneum,51.21831,4.42553,Private room,29,2,0,,,1,0
11386961,Light and space in Antwerp Zuid ap,29142151,Suzy,,Zuid,51.20966,4.38592,Entire home/apt,80,21,4,2019-06-27,0.10,3,365
11445553,"Stylish, unique Art Deco Apartment",60170301,Mike,,Harmonie,51.20897,4.40488,Entire home/apt,95,1,0,,,1,0
11470423,BOHEMIAN HOUSE ANTWERP,4261413,Jackie,,Oud - Berchem,51.20071,4.43299,Private room,380,1,6,2018-10-28,0.16,12,364
11581510,Rustige slaapkamer in mooi appartement,61230841,Mark,,Linkeroever,51.22031,4.37684,Private room,40,1,120,2019-08-22,5.56,1,239
11583480,Sfeervol appartement,30621811,Mirjam,,Borgerhout Extra Muros,51.20273,4.44584,Entire home/apt,70,7,0,,,1,0
11594953,Spacious apartment with terrace in Antwerp,61343779,Paul,,Haringrode,51.20359,4.42284,Entire home/apt,100,1,59,2019-09-19,1.74,1,160
11631651,Resid Leguit Ap2- historical centre,19769241,Isabel,,Historisch Centrum,51.22621,4.40467,Entire home/apt,60,2,3,2016-11-19,0.07,5,0
11649861,LUXURY CENTRAL APARTMENT - Antwerp,48249191,Lieven,,Theaterbuurt-Meir,51.21622,4.41184,Entire home/apt,100,1,61,2019-08-11,1.46,1,328
11667783,Para fines de semana o feriados,23627483,Cristian,,Merksem - Heide,51.25541,4.4599,Entire home/apt,90,1,0,,,1,0
11677039,Lovely huge apartment in center,23967935,Mark,,Centraal Station,51.21826,4.41874,Entire home/apt,108,2,97,2019-08-11,2.51,1,150
11687167,ROOMIE DE AUDIO PLANT,34035873,Warre,,Oud - Merksem,51.23874,4.44225,Private room,25,1,36,2019-08-21,0.87,1,38
11702316,Entire floor of a house  with a sun terrace,7639316,David,,Zuid,51.21087,4.4,Private room,35,1,17,2019-09-08,3.04,1,53
11749824,Cool app huren met Tomorrowland!,57800268,D.,,Zuid,51.20874,4.39546,Entire home/apt,180,2,0,,,2,0
11859199,Cosy studio close to city center,52779266,Nico,,Stadspark,51.20866,4.42077,Entire home/apt,48,1,92,2019-08-25,2.46,1,0
11878238,Modern fully furnished flat,11154046,Roos,,Deurne Zuid West,51.20821,4.45936,Entire home/apt,60,2,28,2018-10-07,0.75,1,0
11898838,looking for that hidden treasure??,34913046,Laila,,Theaterbuurt-Meir,51.21875,4.40751,Entire home/apt,99,1,149,2019-09-18,3.54,6,255
11956017,Wonderfull apartment with spectacular view,3709647,Nele,,Eilandje,51.22995,4.41202,Entire home/apt,140,2,32,2018-04-01,0.88,1,264
11956241,Cosy colorful flat in city center,8345136,Lola,,Theaterbuurt-Meir,51.21146,4.40532,Entire home/apt,50,2,0,,,1,0
11966187,Cosy apartment in city centre !,3845529,Evelyn,,Harmonie,51.20643,4.40459,Entire home/apt,45,2,0,,,1,0
12067497,Luxeapt 19th floor at Eilandje(MAS),43357064,Linde,,Eilandje,51.23017,4.41267,Entire home/apt,125,2,1,2019-08-23,0.88,1,357
12100076,Fuths Loft Penthouse 85,43673173,Daan,,Centraal Station,51.21422,4.41745,Entire home/apt,119,2,7,2019-06-18,0.19,1,322
12111988,"Centraal gelegen, mooi ruim app!!",64959216,Urgamal,,Theaterbuurt-Meir,51.21854,4.41409,Entire home/apt,110,2,5,2016-08-15,0.12,1,0
12145173,GREEN HOUSE . bed.breakfast.bicycle,65199542,Annelies & Frank,,Groenenhoek,51.1947,4.44496,Private room,55,1,0,,,1,85
12215914,Cosy Atelier With City Garden,65705918,Leen,,Borgerhout Intra Muros Noord,51.21534,4.43989,Entire home/apt,60,2,59,2019-08-12,1.41,1,74
12238423,Beautiful apartment in city centre,65855928,Dries,,Stadspark,51.20899,4.41123,Entire home/apt,79,2,140,2019-09-22,3.47,5,342
12247552,Retro Arty Farty 2 bedroom flat bright with a view,62437812,Antwerp Apartment,,Nieuw - Kwartier Oost,51.17916,4.43509,Entire home/apt,89,2,14,2018-06-30,0.34,1,298
12267515,Beautiful sunny house at Zurenborg,13902684,Bert,,Haringrode,51.20592,4.42577,Entire home/apt,99,2,5,2018-07-23,0.12,1,0
12286985,Spacious & cosy apt - theater area - very central,20480662,Sofie,,Theaterbuurt-Meir,51.21323,4.40755,Entire home/apt,65,2,124,2019-09-15,3.06,1,106
12302177,Flat in historical downtown,66327500,Kristiaan,,Historisch Centrum,51.22291,4.40505,Entire home/apt,45,1,209,2019-09-11,5.06,1,275
12312880,Spacious split level room in urban oasis of calm,60969448,Bjorn,,Haringrode,51.2058,4.42025,Private room,33,2,59,2019-09-02,3.14,1,109
12340596,Very central room with terrace,10205913,Sarah,,Amandus - Atheneum,51.21877,4.42267,Entire home/apt,44,1,287,2019-09-18,7.79,3,313
12353431,Sunny Apartment in Trendy South,26618990,Lutgard,,Sint-Andries,51.21502,4.39276,Entire home/apt,79,2,31,2019-08-31,0.79,2,355
12379083,Perfect location - City apartment,33889012,Lisa,,Zuid,51.20899,4.3914,Entire home/apt,75,2,13,2019-01-05,0.57,2,0
12425295,"Big appartment 90m2, great location",67208812,Annabel,,Harmonie,51.20972,4.40767,Entire home/apt,85,7,28,2019-08-01,0.72,1,211
12443915,Villa Einstein 1 th,67322181,Eli,,Stadspark,51.21717,4.4164,Entire home/apt,95,1,60,2019-08-30,1.48,5,330
12452412,Villa Einstein 2th,67322181,Eli,,Centraal Station,51.21723,4.41824,Entire home/apt,150,1,153,2019-09-06,3.68,5,337
12483567,House with garden near city center,61698487,Jeffrey,,Borgerhout Intra Muros Noord,51.21915,4.43968,Entire home/apt,40,3,2,2016-07-21,0.05,1,0
12509158,"Spacious loft in the center, 2 min from opera",2452987,Eveline,,Amandus - Atheneum,51.22053,4.41801,Entire home/apt,99,2,13,2019-08-24,0.61,1,328
12525953,Residentie Leguit,19769241,Isabel,,Historisch Centrum,51.22606,4.40323,Entire home/apt,70,2,2,2016-05-19,0.05,5,0
12576409,Classy flat @ Antwerp Old Town + free WiFi,43247005,Rebecca,,Historisch Centrum,51.21828,4.39994,Entire home/apt,60,1,25,2019-08-26,0.74,14,360
12599272,Great apartment in Antwerp (15 min walk to centre),27878731,Julie,,Stadspark,51.20684,4.41476,Entire home/apt,68,1,14,2018-10-21,0.34,1,0
12637515,Duplex Apartment,67322181,Eli,,Centraal Station,51.2168,4.41844,Entire home/apt,150,1,97,2019-08-01,2.56,5,316
12639379,Light & spacious home,20368461,Lies,,Zurenborg,51.20564,4.43133,Entire home/apt,79,2,7,2018-04-02,0.21,1,0
12646547,Trendy flat @ Antwerp Old Town + fast WiFi,43247005,Rebecca,,Historisch Centrum,51.21959,4.40102,Entire home/apt,55,1,27,2019-08-27,0.76,14,346
12647601,Stylish flat @ Antwerp Hotspot+Wifi,43247005,Rebecca,,Amandus - Atheneum,51.21978,4.4164,Entire home/apt,59,1,0,,,14,27
12659772,"Cosy home, excellent location!",11811395,Pauline,,Zuid,51.20991,4.39932,Entire home/apt,99,1,17,2019-07-04,0.43,1,317
12693565,Apartment in historic center,21926085,Vanessa,,Universiteitsbuurt,51.22156,4.40812,Entire home/apt,89,14,6,2019-09-08,0.15,3,284
12701774,Cozy room In the historic area of Antwerp,22626488,Ziva,,Zuid,51.20642,4.38831,Private room,17,3,0,,,2,0
12732969,Renovated ground floor apartment,5655503,Daisy,,Amandus - Atheneum,51.22346,4.4243,Entire home/apt,28,30,3,2017-01-22,0.08,1,0
12734670,2 rooms + bathroom in quiet neighboorhood of A'pen,54840474,Bianca,,Borgerhout Extra Muros,51.20394,4.45228,Private room,59,5,29,2018-11-14,0.75,1,292
12746696,TOOG (ecofriendly loft apartment),3922134,Erwin,,Universiteitsbuurt,51.22382,4.40901,Entire home/apt,96,2,263,2019-09-22,6.38,1,290
12749749,Spacious appartment,20920760,Wouter,,Brederode,51.20638,4.40074,Entire home/apt,85,14,0,,,1,0
12751138,Lovely studio in historic center,21926085,Vanessa,,Universiteitsbuurt,51.22071,4.40781,Entire home/apt,89,3,17,2019-05-21,0.41,3,93
12752072,Big sunny appartement full of green,23445793,Margo,,Groenenhoek,51.19954,4.44089,Entire home/apt,60,1,21,2019-06-10,0.51,1,276
12825235,Resid Leguit Ap7 -historical centre,19769241,Isabel,,Historisch Centrum,51.22612,4.40277,Entire home/apt,60,2,1,2016-05-07,0.02,5,0
12838033,Le Tissu Résidence L 1 bedroom,24968524,Wim,,Stadspark,51.20969,4.41986,Entire home/apt,169,2,1,2017-09-30,0.04,3,231
12839266,Le Tissu Résidence XL 2 bedrooms,24968524,Wim,,Centraal Station,51.21115,4.42117,Entire home/apt,199,2,0,,,3,250
12862721,Beautiful and luxurious apartment for 1 - 6 guests,46432178,Jef,,Borgerhout Extra Muros,51.20949,4.44787,Entire home/apt,95,2,89,2019-05-23,2.20,1,0
12864070,Stadspark (City Park),70325465,Dries,,Stadspark,51.20972,4.42234,Entire home/apt,65,3,75,2019-08-19,1.93,1,40
12901967,Top brandnew room+private bathroom,70678810,Winok,,Nieuw - Zuid,51.20669,4.38452,Private room,19,14,1,2016-09-01,0.03,1,135
12923914,Cosy flat in city centre w/terrace,44156222,Keno,,Stadspark,51.20948,4.41242,Entire home/apt,65,3,2,2017-03-04,0.05,1,0
12925763,Top floor room. Big & sunny,7721403,Veerle,,Dam,51.23117,4.43168,Private room,45,2,20,2018-11-16,0.49,1,0
12950235,Atelier-Apartment in Center South,9962677,Pachova,,Zuid,51.20823,4.38425,Entire home/apt,61,2,82,2019-09-16,2.49,1,68
12959452,Chic flat @ Antwerp Old Town Best Location +WiFi,43247005,Rebecca,,Historisch Centrum,51.2214,4.39977,Entire home/apt,69,1,164,2019-09-12,4.10,14,337
12968887,75m2 appartment toplocation-city center-parkview,71339309,Willem,,Stadspark,51.21216,4.41366,Entire home/apt,75,3,40,2019-09-13,0.98,1,251
12972435,Trendy loft in hartje Antwerpen!,3654114,Davy,,Theaterbuurt-Meir,51.21976,4.41559,Entire home/apt,175,1,0,,,1,0
13020103,Studio in the heart of Antwerp,71880491,Mady,,Stadspark,51.20704,4.41559,Entire home/apt,65,1,20,2017-07-30,0.52,1,0
13027951,Amazing place in the centre of town,7180790,Sean,,Historisch Centrum,51.22316,4.40201,Entire home/apt,100,1,229,2019-09-11,6.89,1,130
13037610,Paris in 1920 Gypset Design,6983321,Roy,,Zuid,51.20689,4.39046,Entire home/apt,260,2,0,,,1,0
13039416,"Bright, central studio.",2471517,Eline,,Stadspark,51.20347,4.41352,Entire home/apt,65,2,28,2019-03-10,0.69,1,207
13054112,Central house in three floors,23246225,Johanni,,Sint-Andries,51.2168,4.40081,Entire home/apt,73,1,0,,,1,0
13058258,Top Location - Cosy & light !,62000782,Stefanie,,Zuid,51.20793,4.39221,Entire home/apt,75,1,20,2017-04-02,0.49,1,0
13098324,Nice duplex in city center,60219699,Eugene,,Stadspark,51.20807,4.41513,Entire home/apt,46,1,14,2019-09-22,2.08,4,351
13110845,Authentic Antwerp house,56580664,Steve,,Harmonie,51.20769,4.40526,Private room,45,2,12,2016-08-30,0.30,2,0
13138905,Bright green flat,3692129,Masa,,Eilandje,51.2335,4.40367,Entire home/apt,90,7,0,,,1,0
13189346,Beautiful Light Apartment in Trendy South Quarter,1935190,Linda,,Zuid,51.2109,4.39788,Entire home/apt,85,2,3,2019-07-15,0.09,1,0
13199192,"Cottage in a green area, big monthly reduction.",13145096,Veerle,,Donk,51.27177,4.45111,Entire home/apt,125,30,1,2017-01-01,0.03,2,0
13215436,welcome to your second home!,41185186,Soun,,Universiteitsbuurt,51.2228,4.41577,Private room,45,2,0,,,1,0
13221024,Authentic Antwerpe house 1p,56580664,Steve,,Harmonie,51.20947,4.40645,Private room,20,1,12,2016-09-24,0.30,2,0
13263169,Modern woonhuis stadstuin Antwerpen Kiel + Fietsen,28086961,Kim,,Kiel,51.18994,4.37597,Entire home/apt,65,50,29,2017-11-18,0.77,1,89
13289664,Sunny cosy apartment in Antwerpen Zuid,1621883,Yole,,Zuid,51.20791,4.39135,Entire home/apt,28,14,1,2017-07-31,0.04,1,0
13306153,Romantic room with walk in shower & bubble bath...,4586965,Marie,,Valaar,51.18137,4.38893,Private room,45,1,37,2019-08-16,0.92,2,351
13307552,Spacious room in 100y house near central station,71453503,Jasper,,Borgerhout Intra Muros Zuid,51.21312,4.43319,Private room,35,1,144,2019-09-19,8.62,1,18
13336751,Relaxing apartment with great view near citycentre,75523394,Burak,,Nieuwdreef,51.24358,4.43553,Entire home/apt,75,1,13,2016-12-21,0.34,1,0
13350400,new very bright studio in the centre of Antwerp,32949554,Stéphane En Anneke,,Stadspark,51.21131,4.40808,Entire home/apt,75,2,96,2019-09-11,2.40,1,355
13354116,Penthouse near Central Station,15791392,Thierry,,Borgerhout Intra Muros Noord,51.21556,4.43742,Entire home/apt,80,5,0,,,1,0
13357371,Studio (private bathroom + kitchen),65020593,Han,,Stuivenberg,51.22025,4.43633,Entire home/apt,39,2,225,2019-09-16,5.70,1,233
13372879,"Renovated, spacious & cosy apartment in Antwerp",12108305,Stéphanie,,Tentoonstellingswijk,51.19185,4.39205,Entire home/apt,74,1,49,2019-08-10,1.28,1,159
13384582,Resid Leguit Ap4 -hist center,19769241,Isabel,,Historisch Centrum,51.2253,4.40249,Private room,60,2,0,,,5,0
13405638,Resid Leguit Ap5 - historical centre,19769241,Isabel,,Historisch Centrum,51.22671,4.40418,Entire home/apt,69,2,0,,,5,0
13420404,Mechelsesteenweg,76491763,Joris,,Harmonie,51.20793,4.40853,Private room,60,1,0,,,1,0
13422873,@CoucheCouche The Eclectic Mix,76511428,Kris,,Borgerhout Intra Muros Noord,51.21724,4.43485,Entire home/apt,100,1,54,2019-08-25,1.36,1,334
13423837,Heart of Antwerp Sunlight Studio,2188053,Hua,,Historisch Centrum,51.22012,4.39963,Entire home/apt,55,1,242,2019-09-08,6.04,2,151
13424343,@Couche CoucheThe Eclectic Mix,54177818,Kris,,Borgerhout Intra Muros Noord,51.21735,4.43383,Entire home/apt,100,1,5,2019-07-29,0.14,1,331
13426813,Charming studio in Antwerp,27585607,Christel,,Amandus - Atheneum,51.22531,4.42217,Entire home/apt,50,2,192,2019-09-08,4.83,3,246
13427359,Stylish and bright 19th century loft with terrace,6930093,"Ian, Jande En Marie",,Borgerhout Intra Muros Noord,51.21615,4.43392,Entire home/apt,185,2,107,2019-09-08,2.77,2,338
13431851,Nice studio in heart of Antwerp,76602212,Roxy,,Historisch Centrum,51.22233,4.4039,Entire home/apt,50,1,1,2016-07-17,0.03,1,0
13457478,Bright & quiet apartment near Central Station (2),9697887,Ken,,Borgerhout Intra Muros Noord,51.21671,4.42998,Entire home/apt,59,2,145,2019-09-21,3.69,1,75
13463319,Spacious & light 2 bedroom apartment with garden,61749084,Karmen,,Deurne Zuid West,51.20633,4.46157,Entire home/apt,55,2,18,2016-10-17,0.45,1,0
13492067,"Cosy room in shared house, Berchem",23259332,Marieke,,Oud - Berchem,51.19731,4.42236,Private room,34,1,0,,,1,0
13502762,Location with a view & South terrace,59130377,Ruud&Valérie,,Borgerhout Intra Muros Noord,51.2155,4.44146,Entire home/apt,50,5,20,2019-06-23,0.52,1,162
13507479,Beautiful & bright apartment in residential area.,14414211,Tim,,Markgrave,51.20105,4.40094,Entire home/apt,46,3,6,2018-01-21,0.16,1,0
13507619,"Quiet room in the city centre,",76538613,Lilie,,Theaterbuurt-Meir,51.21298,4.4071,Private room,45,2,6,2017-08-21,0.16,1,0
13527996,Spacious bedroom with private bathroom in Berchem,31210879,Evy &  Dimitri,,Oud - Berchem,51.19892,4.42948,Private room,35,2,66,2019-08-28,1.85,1,172
13584610,Spacious & bright room with private bathroom,32004216,Katrien,,Borgerhout Intra Muros Noord,51.21898,4.44285,Private room,35,2,125,2019-08-26,3.26,1,7
13584722,Light an Charming Room in a House with Garden,73380435,Zehra-Viktoria,,Oud - Berchem,51.19789,4.42558,Private room,20,1,1,2016-07-24,0.03,2,0
13585176,Heart of Antwerp - Modern & Bright Apartment,78437897,Yavor,,Universiteitsbuurt,51.22103,4.41379,Entire home/apt,109,1,90,2019-06-02,2.31,1,101
13585259,Cosy and sweet apartment in the heart of Antwerp,78436787,Joyce,,Historisch Centrum,51.21996,4.39889,Entire home/apt,53,2,3,2017-03-19,0.08,1,0
13595225,bright family home close to city center,20353244,Stien,,Deurne Zuid West,51.2075,4.45515,Entire home/apt,75,2,1,2016-07-28,0.03,1,0
13616722,Room in Antwerp for rent in a beautiful house,21434961,Francesca,,Brederode,51.2016,4.39899,Private room,16,6,1,2016-07-18,0.03,1,0
13640722,★Modern & Bright★ ✔2 BR ✔2 Terraces ✔Free Parking,3042153,Hannes,,Eilandje,51.23077,4.41387,Entire home/apt,70,2,154,2019-09-22,7.13,1,278
13665527,Super cosy apartment in city centre!!,62989806,Gary,,Theaterbuurt-Meir,51.20949,4.40337,Private room,26,1,75,2019-09-10,1.96,2,44
13670107,Privé kamer te huur met badkamer & keuken + terras,77953413,Stefan En Eva,,Borgerhout Intra Muros Zuid,51.20905,4.43409,Private room,43,2,32,2019-08-30,0.86,2,0
13722848,Asian Suite,38724058,Anatoly,,Brederode,51.20534,4.40196,Entire home/apt,129,1,12,2019-07-29,0.39,2,64
13729140,"Characterful room, private bathroom, near center",14649125,Bart,,Sint-Andries,51.21785,4.39701,Private room,45,1,10,2019-07-01,0.27,1,0
13730684,"Apartment in Antwerp, Trendy South (Marnix)",79410316,Nanouck,,Zuid,51.21081,4.39649,Entire home/apt,150,1,11,2017-04-23,0.31,1,0
13738103,Ben's sunny crib,53476003,Ben,,Stuivenberg,51.22398,4.42754,Entire home/apt,47,1,22,2018-04-07,0.57,1,0
13799108,"Spacious  modern private apartment,Central station",78782749,Luc,,Borgerhout Intra Muros Zuid,51.21035,4.43221,Entire home/apt,115,20,24,2019-04-14,0.62,1,328
13852131,*Our zen spot in the city center. Quiet&authentic*,44408312,Orlando,,Harmonie,51.20532,4.40749,Entire home/apt,59,1,97,2019-09-20,3.86,1,83
13897066,Cosy private studio in the citycenter of Antwerp,59203536,Gregory,,Historisch Centrum,51.22216,4.39923,Entire home/apt,45,2,1,2016-07-23,0.03,1,0
13897583,Family home between parks is waiting for you!,10972397,Ann,,Borgerhout Extra Muros,51.20008,4.45596,Entire home/apt,50,6,3,2017-07-26,0.08,1,0
13903340,Appartement centrum Antwerpen,82427836,Marc,,Historisch Centrum,51.21841,4.39972,Entire home/apt,90,1,0,,,1,0
13937329,Appartement/Loft met tuintje,16899855,Margaux,,Haringrode,51.20208,4.42033,Entire home/apt,65,2,2,2016-08-05,0.05,1,0
13958377,Beautiful Studio in Antwerp City Centre,63123423,Benjamin,,Universiteitsbuurt,51.22366,4.40641,Entire home/apt,59,2,7,2017-07-23,0.18,1,0
13966852,Studio Antwerp city center,83251687,Niki,,Universiteitsbuurt,51.22127,4.41339,Private room,50,2,1,2016-08-08,0.03,1,0
13971962,Charmant herenhuis in Antwerpen,67860075,Anne,,Zurenborg,51.20663,4.43005,Entire home/apt,119,1,146,2019-09-21,3.83,1,338
14060986,Small cosy house at magical location.,17124778,Ines,,Deurne Dorp - Gallifort,51.22001,4.45877,Entire home/apt,49,1,44,2019-09-22,1.16,1,231
14099120,A Parisian flavor in the South of Antwerp,15056112,Matthias,,Zuid,51.20715,4.39068,Entire home/apt,81,2,17,2018-07-22,0.45,1,0
14116760,"Fancy penthouse, hart of Berchem.",6890762,Marieke,,Oud - Berchem,51.20015,4.42658,Entire home/apt,60,14,1,2016-09-26,0.03,1,0
14162292,Centrally located appartment (+ free parking),6546134,Dennis,,Centraal Station,51.21478,4.42447,Entire home/apt,59,2,36,2019-09-15,1.45,1,0
14190171,cosy apt. in trendy south,8704178,Karolien,,Brederode,51.20594,4.3951,Entire home/apt,48,1,11,2017-10-01,0.29,1,0
14191549,Centrally located bright & spacious apartment,3220882,Sven,,Amandus - Atheneum,51.22313,4.41896,Entire home/apt,60,3,25,2019-09-02,0.66,1,167
14213309,"Bright, spacious apartment with wifi and elevator",86306275,Pieter,,Markgrave,51.1965,4.40582,Entire home/apt,250,1,17,2019-09-11,0.44,34,313
